#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
         659    -5.56348    -5.55877  0.00316725
         660    -5.55207    -5.55876  0.00316247
         661      -5.537    -5.55873  0.00315785
         662    -5.52419    -5.55868  0.00315352
         663     -5.5203    -5.55862  0.00314929
         664     -5.5268    -5.55857  0.00314491
         665    -5.53692    -5.55854  0.00314035
         666    -5.55382    -5.55853  0.00313564
         667    -5.57703    -5.55856  0.00313107
         668    -5.59331    -5.55861  0.00312681
         669    -5.59715    -5.55867  0.00312267
         670    -5.58744    -5.55871   0.0031183
         671    -5.57408    -5.55874  0.00311374
         672    -5.55985    -5.55874  0.00310911
         673    -5.55072    -5.55873  0.00310451
         674    -5.54318     -5.5587  0.00309999
         675    -5.53857    -5.55867  0.00309554
         676    -5.53766    -5.55864  0.00309112
         677    -5.54031    -5.55861  0.00308667
         678    -5.54209    -5.55859  0.00308221
         679    -5.54249    -5.55857  0.00307776
         680    -5.54092    -5.55854  0.00307335
         681     -5.5378    -5.55851  0.00306899
         682    -5.53667    -5.55848  0.00306465
         683    -5.53141    -5.55844  0.00306042
         684    -5.52098    -5.55838  0.00305644
         685    -5.50984    -5.55831   0.0030528
         686    -5.50108    -5.55823  0.00304949
         687    -5.49645    -5.55814  0.00304637
         688    -5.49885    -5.55805  0.00304316
         689      -5.506    -5.55798  0.00303969
         690    -5.51655    -5.55792  0.00303587
         691    -5.52881    -5.55788  0.00303177
         692    -5.54096    -5.55785  0.00302749
         693    -5.54978    -5.55784  0.00302314
         694    -5.55548    -5.55784  0.00301879
         695    -5.55452    -5.55783  0.00301445
         696    -5.54861    -5.55782  0.00301015
         697    -5.54175     -5.5578  0.00300592
         698    -5.53538    -5.55776  0.00300178
         699    -5.53229    -5.55773  0.00299771
         700    -5.53596     -5.5577  0.00299359
         701     -5.5459    -5.55768  0.00298936
         702    -5.55669    -5.55768  0.00298511
         703     -5.5652    -5.55769  0.00298088
         704    -5.56543     -5.5577  0.00297666
         705    -5.55444    -5.55769  0.00297245
         706    -5.53488    -5.55766  0.00296841
         707    -5.50983    -5.55759  0.00296498
         708    -5.48786     -5.5575  0.00296243
         709    -5.47524    -5.55738  0.00296052
         710    -5.47529    -5.55726  0.00295861
         711    -5.48588    -5.55716  0.00295615
         712    -5.50528    -5.55709   0.0029529
         713    -5.52643    -5.55705  0.00294907
         714    -5.54904    -5.55704  0.00294496
         715    -5.57203    -5.55706  0.00294092
         716    -5.59133    -5.55711   0.0029372
         717    -5.60112    -5.55717  0.00293374
         718     -5.6054    -5.55723  0.00293043
         719     -5.6101    -5.55731  0.00292727
         720    -5.61447    -5.55739  0.00292428
         721     -5.6212    -5.55748  0.00292157
         722    -5.62227    -5.55757   0.0029189
         723     -5.6132    -5.55764  0.00291588
         724    -5.59601     -5.5577  0.00291233
         725    -5.57547    -5.55772  0.00290842
         726    -5.55709    -5.55772  0.00290441
         727    -5.54526     -5.5577  0.00290047
         728     -5.5424    -5.55768  0.00289656
         729    -5.54542    -5.55766  0.00289263
         730     -5.5551    -5.55766  0.00288867
         731    -5.55961    -5.55766  0.00288472
         732     -5.5562    -5.55766  0.00288078
         733     -5.5397    -5.55764  0.00287696
         734    -5.51167    -5.55757  0.00287372
         735    -5.47998    -5.55747  0.00287175
         736    -5.45749    -5.55733  0.00287106
         737    -5.45403    -5.55719  0.00287058
         738    -5.46635    -5.55707  0.00286933
         739     -5.4875    -5.55698  0.00286699
         740     -5.5071    -5.55691  0.00286391
         741    -5.51806    -5.55686  0.00286052
         742    -5.52627    -5.55681  0.00285696
         743    -5.53359    -5.55678  0.00285329
         744    -5.54263    -5.55676  0.00284952
         745    -5.55149    -5.55676   0.0028457
         746    -5.56018    -5.55676  0.00284189
         747    -5.56736    -5.55678  0.00283812
         748    -5.57793     -5.5568  0.00283447
         749    -5.58888    -5.55685  0.00283101
         750    -5.58876    -5.55689  0.00282755
         751    -5.57751    -5.55692  0.00282392
         752    -5.56174    -5.55692  0.00282017
         753    -5.54909    -5.55691  0.00281645
         754    -5.54218    -5.55689  0.00281278
         755    -5.53808    -5.55687  0.00280916
         756    -5.53328    -5.55684  0.00280562
         757    -5.52744     -5.5568  0.00280218
         758    -5.52375    -5.55675  0.00279883
         759    -5.52638    -5.55671  0.00279543
         760      -5.536    -5.55669  0.00279188
         761    -5.54876    -5.55668  0.00278823
         762    -5.56457    -5.55669  0.00278459
         763    -5.58206    -5.55672  0.00278114
         764     -5.5986    -5.55678  0.00277804
         765    -5.61061    -5.55685   0.0027753
         766    -5.61412    -5.55692  0.00277268
         767    -5.60765    -5.55699  0.00276986
         768    -5.59501    -5.55704  0.00276669
         769    -5.58297    -5.55707   0.0027633
         770     -5.5788     -5.5571  0.00275986
         771    -5.58841    -5.55714  0.00275658
         772    -5.61127    -5.55721   0.0027539
         773    -5.63671    -5.55731  0.00275225
         774    -5.65364    -5.55744  0.00275151
         775    -5.65173    -5.55756  0.00275065
         776    -5.63181    -5.55765  0.00274877
         777    -5.59997    -5.55771  0.00274577
         778     -5.5687    -5.55772  0.00274228
         779    -5.54782    -5.55771  0.00273879
         780    -5.54022    -5.55769  0.00273537
         781    -5.54158    -5.55767  0.00273194
         782    -5.54403    -5.55765   0.0027285
         783    -5.54603    -5.55763  0.00272506
         784    -5.54579    -5.55762  0.00272163
         785    -5.53977     -5.5576  0.00271825
         786    -5.52723    -5.55756  0.00271507
         787    -5.50853     -5.5575  0.00271233
         788    -5.49338    -5.55741  0.00271011
         789    -5.49182    -5.55733  0.00270795
         790    -5.50522    -5.55726  0.00270533
         791    -5.52599    -5.55723   0.0027022
         792     -5.5469    -5.55721  0.00269882
         793    -5.56886    -5.55723  0.00269545
         794     -5.5882    -5.55727  0.00269234
         795    -5.60245    -5.55732  0.00268955
         796    -5.61027    -5.55739    0.002687
         797    -5.60729    -5.55745  0.00268436
         798    -5.58981    -5.55749   0.0026813
         799    -5.55799    -5.55749  0.00267794
         800    -5.52174    -5.55745  0.00267497
         801    -5.49165    -5.55737  0.00267289
         802    -5.47838    -5.55727  0.00267137
         803    -5.48369    -5.55718  0.00266961
         804    -5.50261    -5.55711  0.00266716
         805    -5.52554    -5.55707  0.00266413
         806    -5.54415    -5.55705  0.00266087
         807    -5.55499    -5.55705  0.00265758
         808    -5.56019    -5.55705  0.00265429
         809    -5.56627    -5.55707  0.00265104
         810    -5.57701    -5.55709  0.00264788
         811    -5.58815    -5.55713  0.00264489
         812    -5.59296    -5.55717    0.002642
         813    -5.59015    -5.55721  0.00263906
         814    -5.57972    -5.55724  0.00263596
         815    -5.56472    -5.55725  0.00263275
         816    -5.55078    -5.55724  0.00262953
         817    -5.53864    -5.55722  0.00262641
         818    -5.53003    -5.55719  0.00262341
         819    -5.51799    -5.55714  0.00262064
         820    -5.50719    -5.55708  0.00261816
         821    -5.49857    -5.55701  0.00261594
         822    -5.49876    -5.55694  0.00261371
         823    -5.50611    -5.55687  0.00261127
         824    -5.51848    -5.55683  0.00260851
         825    -5.53051     -5.5568  0.00260555
         826    -5.53521    -5.55677  0.00260252
         827    -5.53211    -5.55674  0.00259955
         828    -5.52188     -5.5567  0.00259675
         829    -5.51702    -5.55665  0.00259406
         830    -5.52164    -5.55661  0.00259128
         831    -5.53386    -5.55658   0.0025883
         832    -5.55102    -5.55657   0.0025852
         833    -5.56212    -5.55658  0.00258211
         834    -5.56907    -5.55659  0.00257905
         835    -5.57137    -5.55661  0.00257602
         836    -5.56975    -5.55663  0.00257299
         837    -5.56722    -5.55664  0.00256995
         838    -5.56167    -5.55665  0.00256689
         839    -5.55549    -5.55665  0.00256383
         840    -5.55066    -5.55664  0.00256079
         841     -5.5499    -5.55663  0.00255775
         842     -5.5518    -5.55662  0.00255472
         843    -5.55247    -5.55662   0.0025517
         844    -5.55553    -5.55662  0.00254867
         845    -5.55859    -5.55662  0.00254566
         846    -5.56026    -5.55662  0.00254265
         847    -5.56178    -5.55663  0.00253966
         848    -5.55967    -5.55663  0.00253667
         849    -5.55242    -5.55663  0.00253368
         850    -5.54097    -5.55661  0.00253077
         851    -5.52593    -5.55658  0.00252805
         852     -5.5194    -5.55653  0.00252546
         853    -5.52104    -5.55649  0.00252284
         854    -5.52954    -5.55646  0.00252009
         855    -5.53971    -5.55644  0.00251722
         856    -5.54884    -5.55643  0.00251429
         857    -5.55242    -5.55643  0.00251136
         858    -5.55315    -5.55642  0.00250844
         859    -5.55319    -5.55642  0.00250552
         860     -5.5567    -5.55642  0.00250261
         861    -5.56683    -5.55643  0.00249973
         862    -5.58754    -5.55647  0.00249709
         863    -5.61336    -5.55653  0.00249507
         864    -5.63794    -5.55663  0.00249396
         865    -5.65781    -5.55674  0.00249382
         866    -5.67041    -5.55687  0.00249439
         867    -5.67335    -5.55701  0.00249513
         868    -5.66259    -5.55713  0.00249521
         869    -5.63334    -5.55722  0.00249388
         870    -5.59138    -5.55726  0.00249133
         871    -5.54916    -5.55725  0.00248848
         872    -5.51681     -5.5572  0.00248606
         873    -5.50368    -5.55714  0.00248397
         874     -5.5105    -5.55709   0.0024817
         875    -5.53029    -5.55706  0.00247905
         876    -5.55482    -5.55705  0.00247622
         877    -5.57483    -5.55707  0.00247348
         878    -5.58072     -5.5571  0.00247081
         879     -5.5727    -5.55712  0.00246807
         880    -5.55486    -5.55712  0.00246526
         881      -5.535    -5.55709  0.00246259
         882    -5.52263    -5.55705  0.00246011
         883    -5.52142    -5.55701  0.00245766
         884    -5.52764    -5.55698   0.0024551
         885    -5.53111    -5.55695   0.0024525
         886    -5.52953    -5.55692  0.00244993
         887    -5.52026    -5.55688  0.00244751
         888    -5.51308    -5.55683  0.00244525
         889    -5.51259    -5.55678  0.00244301
         890    -5.51778    -5.55673  0.00244066
         891    -5.51874    -5.55669  0.00243829
         892    -5.51244    -5.55664  0.00243606
         893    -5.50079    -5.55658  0.00243414
         894    -5.48997     -5.5565  0.00243255
         895    -5.48766    -5.55643  0.00243105
         896    -5.49715    -5.55636  0.00242924
         897    -5.51693    -5.55632  0.00242693
         898    -5.53847     -5.5563  0.00242431
         899    -5.55721     -5.5563  0.00242161
         900    -5.56673    -5.55631  0.00241895
         901    -5.57063    -5.55633  0.00241632
         902    -5.56845    -5.55634  0.00241367
         903    -5.55727    -5.55634    0.002411
         904    -5.54196    -5.55632  0.00240839
         905    -5.52265    -5.55629  0.00240601
         906     -5.5023    -5.55623  0.00240409
         907    -5.48898    -5.55615  0.00240259
         908     -5.4849    -5.55608  0.00240122
         909    -5.49036      -5.556  0.00239967
         910    -5.50096    -5.55594  0.00239779
         911    -5.51102    -5.55589  0.00239567
         912    -5.52026    -5.55585  0.00239336
         913    -5.52487    -5.55582  0.00239098
         914    -5.52404    -5.55579  0.00238862
         915     -5.5147    -5.55574  0.00238643
         916    -5.49891    -5.55568  0.00238463
         917    -5.48246     -5.5556  0.00238337
         918    -5.47465    -5.55551   0.0023824
         919    -5.47818    -5.55543  0.00238129
