#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
        4528    -0.61995    -1.40163   0.0188535
        4529   -0.551725    -1.40144   0.0188502
        4530   -0.513279    -1.40125   0.0188471
        4531   -0.443871    -1.40104   0.0188441
        4532   -0.384682    -1.40081   0.0188413
        4533   -0.382563    -1.40059   0.0188385
        4534   -0.413051    -1.40037   0.0188356
        4535   -0.489162    -1.40017   0.0188325
        4536   -0.443636    -1.39996   0.0188295
        4537   -0.540955    -1.39977   0.0188263
        4538    -0.59022    -1.39959    0.018823
        4539   -0.576319    -1.39941   0.0188198
        4540   -0.631737    -1.39924   0.0188164
        4541   -0.743874     -1.3991   0.0188128
        4542   -0.779364    -1.39896   0.0188091
        4543    -0.80452    -1.39883   0.0188054
        4544   -0.797374     -1.3987   0.0188018
        4545   -0.786905    -1.39856   0.0187981
        4546   -0.828556    -1.39844   0.0187944
        4547   -0.880759    -1.39832   0.0187906
        4548   -0.903747    -1.39821   0.0187868
        4549   -0.909672    -1.39811    0.018783
        4550   -0.912435      -1.398   0.0187792
        4551   -0.921023    -1.39789   0.0187753
        4552   -0.866147    -1.39778   0.0187716
        4553   -0.759271    -1.39764    0.018768
        4554   -0.747328     -1.3975   0.0187644
        4555   -0.808912    -1.39737   0.0187607
        4556   -0.782537    -1.39723   0.0187571
        4557   -0.881619    -1.39712   0.0187533
        4558   -0.930547    -1.39702   0.0187495
        4559   -0.871818     -1.3969   0.0187457
        4560   -0.923087     -1.3968   0.0187419
        4561   -0.961196     -1.3967    0.018738
        4562   -0.858096    -1.39658   0.0187343
        4563   -0.819774    -1.39646   0.0187306
        4564   -0.778432    -1.39632    0.018727
        4565   -0.771254    -1.39618   0.0187234
        4566   -0.675893    -1.39603   0.0187199
        4567   -0.725357    -1.39588   0.0187164
        4568   -0.799974    -1.39575   0.0187128
        4569   -0.741054    -1.39561   0.0187092
        4570   -0.781902    -1.39547   0.0187056
        4571   -0.829303    -1.39535   0.0187019
        4572   -0.806319    -1.39522   0.0186983
        4573   -0.874578     -1.3951   0.0186946
        4574   -0.884515    -1.39499   0.0186908
        4575   -0.834881    -1.39487   0.0186871
        4576   -0.890884    -1.39476   0.0186834
        4577    -0.90285    -1.39465   0.0186796
        4578   -0.903187    -1.39455   0.0186758
        4579   -0.958237    -1.39445    0.018672
        4580   -0.928197    -1.39435   0.0186682
        4581   -0.922595    -1.39425   0.0186644
        4582   -0.912773    -1.39414   0.0186606
        4583    -1.01322    -1.39406   0.0186567
        4584    -1.03332    -1.39398   0.0186528
        4585    -1.03635     -1.3939   0.0186489
        4586    -1.01692    -1.39382    0.018645
        4587    -1.02482    -1.39374   0.0186411
        4588    -1.03737    -1.39366   0.0186372
        4589   -0.997638    -1.39357   0.0186334
        4590   -0.928758    -1.39347   0.0186296
        4591   -0.704056    -1.39332   0.0186261
        4592   -0.681317    -1.39317   0.0186227
        4593   -0.651304    -1.39301   0.0186194
        4594   -0.648776    -1.39284    0.018616
        4595   -0.694362    -1.39269   0.0186126
        4596    -0.67755    -1.39254   0.0186092
        4597   -0.670062    -1.39238   0.0186058
        4598   -0.647925    -1.39222   0.0186025
        4599   -0.646968    -1.39206   0.0185991
        4600   -0.675638     -1.3919   0.0185957
        4601    -0.62809    -1.39173   0.0185924
        4602   -0.595615    -1.39156   0.0185892
        4603   -0.627146    -1.39139   0.0185859
        4604   -0.502946     -1.3912   0.0185829
        4605    -0.45074      -1.391     0.01858
        4606   -0.458464    -1.39079    0.018577
        4607   -0.547781    -1.39061   0.0185739
        4608   -0.527165    -1.39042   0.0185708
        4609   -0.506946    -1.39023   0.0185678
        4610   -0.498178    -1.39004   0.0185647
        4611   -0.540052    -1.38986   0.0185616
        4612   -0.542268    -1.38967   0.0185585
        4613   -0.519497    -1.38948   0.0185555
        4614   -0.466154    -1.38928   0.0185525
        4615   -0.450936    -1.38908   0.0185496
        4616   -0.550021     -1.3889   0.0185465
        4617   -0.483334     -1.3887   0.0185435
        4618    -0.44437     -1.3885   0.0185406
        4619    -0.55031    -1.38832   0.0185375
        4620   -0.596435    -1.38814   0.0185343
        4621   -0.546615    -1.38796   0.0185311
        4622   -0.598376    -1.38779   0.0185279
        4623   -0.629173    -1.38763   0.0185246
        4624   -0.637748    -1.38746   0.0185214
        4625   -0.650134    -1.38731    0.018518
        4626   -0.610045    -1.38714   0.0185148
        4627    -0.44874    -1.38693   0.0185119
        4628   -0.537352    -1.38675   0.0185088
        4629   -0.453131    -1.38655   0.0185059
        4630   -0.450096    -1.38635    0.018503
        4631   -0.414485    -1.38614   0.0185002
        4632   -0.405012    -1.38593   0.0184974
        4633   -0.408986    -1.38571   0.0184946
        4634   -0.467888    -1.38552   0.0184917
        4635   -0.413906    -1.38531   0.0184889
        4636   -0.425997     -1.3851   0.0184861
        4637   -0.386713    -1.38488   0.0184833
        4638   -0.406643    -1.38467   0.0184806
        4639   -0.255296    -1.38443   0.0184782
        4640   -0.157523    -1.38417   0.0184761
        4641   -0.279857    -1.38393   0.0184736
        4642   -0.195778    -1.38367   0.0184714
        4643   -0.250387    -1.38343   0.0184691
        4644   -0.294665    -1.38319   0.0184666
        4645   -0.254426    -1.38295   0.0184642
        4646   -0.159823    -1.38269   0.0184621
        4647   -0.282544    -1.38245   0.0184597
        4648    -0.24283    -1.38221   0.0184573
        4649   -0.233135    -1.38196    0.018455
        4650   -0.316593    -1.38173   0.0184524
        4651   -0.263053    -1.38149     0.01845
        4652   -0.329625    -1.38126   0.0184475
        4653    -0.24454    -1.38102   0.0184451
        4654   -0.307739    -1.38079   0.0184426
        4655   -0.289423    -1.38055   0.0184401
        4656   -0.234693    -1.38031   0.0184378
        4657   -0.261664    -1.38007   0.0184354
        4658   -0.187166    -1.37981   0.0184332
        4659   -0.138058    -1.37954   0.0184312
        4660   -0.220503     -1.3793   0.0184289
        4661    -0.18212    -1.37904   0.0184268
        4662   -0.193457    -1.37878   0.0184246
        4663   -0.180873    -1.37853   0.0184224
        4664   -0.108183    -1.37825   0.0184205
        4665  -0.0941986    -1.37798   0.0184186
        4666    0.012787    -1.37768    0.018417
        4667    0.120435    -1.37736   0.0184159
        4668    0.132745    -1.37704   0.0184148
        4669    0.128022    -1.37671   0.0184137
        4670    0.301891    -1.37636   0.0184132
        4671    0.304201      -1.376   0.0184128
        4672    0.291848    -1.37564   0.0184123
        4673    0.371716    -1.37526   0.0184122
        4674    0.312757     -1.3749   0.0184118
        4675    0.299948    -1.37454   0.0184113
        4676    0.275249    -1.37419   0.0184108
        4677    0.248257    -1.37385   0.0184101
        4678     0.17972    -1.37351   0.0184092
        4679    0.257251    -1.37316   0.0184085
        4680    0.298756    -1.37281   0.0184081
        4681    0.320902    -1.37245   0.0184077
        4682    0.431197    -1.37206   0.0184078
        4683    0.413329    -1.37168   0.0184078
        4684    0.410074     -1.3713   0.0184078
        4685    0.332741    -1.37093   0.0184075
        4686    0.389999    -1.37056   0.0184074
        4687    0.488373    -1.37016   0.0184077
        4688    0.418803    -1.36978   0.0184077
        4689    0.398746     -1.3694   0.0184077
        4690    0.438408    -1.36902   0.0184078
        4691     0.38455    -1.36864   0.0184077
        4692    0.372719    -1.36827   0.0184075
        4693    0.188458    -1.36794   0.0184065
        4694   0.0914156    -1.36763   0.0184053
        4695  -0.0359616    -1.36735   0.0184035
        4696   0.0337119    -1.36705    0.018402
        4697    0.113043    -1.36673   0.0184008
        4698  0.00169622    -1.36644   0.0183992
        4699   0.0346265    -1.36614   0.0183977
        4700   0.0238027    -1.36585   0.0183961
        4701    0.132535    -1.36553    0.018395
        4702    0.141977    -1.36521   0.0183939
        4703    0.180701    -1.36488   0.0183929
        4704    0.135767    -1.36456   0.0183918
        4705     0.26611    -1.36421   0.0183911
        4706    0.270653    -1.36387   0.0183905
        4707    0.187834    -1.36354   0.0183895
        4708    0.191167    -1.36321   0.0183886
        4709    0.141135    -1.36289   0.0183875
        4710   0.0305249    -1.36259   0.0183859
        4711   0.0207033     -1.3623   0.0183844
        4712  -0.0458491    -1.36202   0.0183826
        4713  0.00716835    -1.36173    0.018381
        4714   0.0454019    -1.36143   0.0183795
        4715  0.00262024    -1.36114   0.0183779
        4716   0.0268015    -1.36085   0.0183764
        4717   -0.119421    -1.36058   0.0183743
        4718   -0.136669    -1.36032   0.0183723
        4719  -0.0779759    -1.36005   0.0183704
        4720  -0.0940506    -1.35978   0.0183685
        4721  -0.0239356     -1.3595   0.0183668
        4722  -0.0714218    -1.35923   0.0183649
        4723   -0.054817    -1.35895   0.0183631
        4724   -0.115531    -1.35869   0.0183611
        4725  -0.0848222    -1.35842   0.0183592
        4726   -0.273155    -1.35819   0.0183567
        4727   -0.214259    -1.35795   0.0183544
        4728   -0.275993    -1.35772    0.018352
        4729   -0.234419    -1.35748   0.0183496
        4730   -0.292879    -1.35726   0.0183471
        4731   -0.235989    -1.35702   0.0183448
        4732   -0.175364    -1.35677   0.0183426
        4733   -0.148052    -1.35651   0.0183405
        4734  -0.0377126    -1.35624   0.0183388
        4735   -0.154106    -1.35598   0.0183366
        4736   -0.106454    -1.35572   0.0183347
        4737    -0.12844    -1.35546   0.0183326
        4738   -0.122617     -1.3552   0.0183306
        4739  -0.0454428    -1.35492   0.0183288
        4740   -0.226492    -1.35468   0.0183265
        4741   -0.182425    -1.35444   0.0183243
        4742   -0.227249     -1.3542    0.018322
        4743   -0.245858    -1.35397   0.0183196
        4744   -0.335205    -1.35375    0.018317
        4745   -0.246984    -1.35352   0.0183146
        4746   -0.238339    -1.35328   0.0183123
        4747   -0.178023    -1.35303   0.0183101
        4748   -0.222927     -1.3528   0.0183078
        4749    -0.28119    -1.35257   0.0183053
        4750   -0.380209    -1.35237   0.0183026
        4751   -0.399323    -1.35217   0.0182999
        4752    -0.35245    -1.35196   0.0182972
        4753   -0.280763    -1.35173   0.0182948
        4754   -0.321338    -1.35151   0.0182922
        4755   -0.325438     -1.3513   0.0182896
        4756   -0.362985    -1.35109   0.0182869
        4757   -0.383042    -1.35089   0.0182842
        4758   -0.401826    -1.35069   0.0182815
        4759   -0.292977    -1.35046    0.018279
        4760   -0.289757    -1.35024   0.0182765
        4761   -0.285899    -1.35002    0.018274
        4762   -0.207795    -1.34978   0.0182718
        4763   -0.204897    -1.34954   0.0182695
        4764   -0.129381    -1.34928   0.0182675
        4765   -0.201374    -1.34904   0.0182652
        4766   -0.216852     -1.3488   0.0182629
        4767   -0.250824    -1.34857   0.0182606
        4768   -0.349961    -1.34836   0.0182579
        4769   -0.330199    -1.34815   0.0182554
        4770   -0.357026    -1.34794   0.0182527
        4771   -0.315176    -1.34773   0.0182502
        4772   -0.303605    -1.34751   0.0182477
        4773   -0.185446    -1.34726   0.0182455
        4774   -0.251517    -1.34703   0.0182431
        4775   -0.191699    -1.34679   0.0182409
        4776   -0.153888    -1.34654   0.0182388
        4777   -0.208792     -1.3463   0.0182365
        4778   -0.172819    -1.34606   0.0182343
        4779   -0.232714    -1.34583    0.018232
        4780   -0.307867    -1.34561   0.0182295
        4781   -0.178898    -1.34536   0.0182273
        4782   -0.118547    -1.34511   0.0182253
        4783   -0.110394    -1.34485   0.0182233
        4784  -0.0630832    -1.34458   0.0182215
        4785     -0.1435    -1.34433   0.0182194
        4786  -0.0809401    -1.34407   0.0182175
        4787   0.0726022    -1.34377   0.0182161
        4788   0.0430152    -1.34348   0.0182146
        4789  -0.0410263    -1.34321   0.0182128
        4790  -0.0995704    -1.34295   0.0182109
        4791   0.0369585    -1.34266   0.0182093
        4792      0.0535    -1.34237   0.0182079
        4793   0.0902051    -1.34207   0.0182065
        4794    0.142977    -1.34176   0.0182054
        4795    0.229116    -1.34143   0.0182045
        4796    0.201697    -1.34111   0.0182036
        4797     0.18121    -1.34079   0.0182025
        4798    0.173932    -1.34048   0.0182015
        4799  -0.0477968    -1.34021   0.0181997
        4800  -0.0768344    -1.33995   0.0181978
        4801    -0.20397    -1.33971   0.0181955
        4802   -0.290694    -1.33949   0.0181931
        4803   -0.122249    -1.33924    0.018191
        4804  -0.0465558    -1.33897   0.0181892
        4805  -0.0750702    -1.33871   0.0181874
        4806  -0.0352868    -1.33843   0.0181856
        4807  -0.0159052    -1.33816   0.0181839
        4808   -0.127752    -1.33791   0.0181819
